SessionNo,OrderNo,CustomerNo,Date,OrderValue,OrderReturned,CartAbandoned,RepeatBuyer,Device
5894,101903,2359,27/02/2025,37.49,N,N,N,Mobile
5895,,2681,27/02/2025,,N,Y,Y,Mobile
5896,,3858,27/02/2025,,N,Y,N,Tablet
5897,,3914,27/02/2025,,N,Y,Y,Desktop
5898,101904,3666,27/02/2025,363.03,N,N,Y,Mobile
5899,101905,6215,27/02/2025,295.98,N,N,Y,Desktop
5900,,4685,27/02/2025,,N,Y,Y,Mobile
5901,,2530,27/02/2025,,N,Y,Y,Mobile
5902,101906,5260,27/02/2025,41.34,N,N,N,Mobile
5903,101907,4181,27/02/2025,127.87,N,N,Y,Desktop
5904,,7008,27/02/2025,,N,Y,N,Desktop
5905,101908,4633,27/02/2025,267.38,N,N,N,Mobile
5906,101909,2324,27/02/2025,245.09,N,N,N,Mobile
5907,101910,4111,27/02/2025,428.57,N,N,N,Tablet
5908,,1161,27/02/2025,,N,Y,N,Mobile
5909,,3443,27/02/2025,,N,Y,Y,Mobile
5910,101911,4551,27/02/2025,191.38,N,N,Y,Mobile
5911,,5334,27/02/2025,,N,Y,Y,Mobile
5912,,2545,27/02/2025,,N,Y,Y,Mobile
5913,,7341,27/02/2025,,N,Y,Y,Mobile
5914,,1083,27/02/2025,,N,Y,N,Mobile
5915,,740,27/02/2025,,N,Y,Y,Mobile
5916,101912,6862,27/02/2025,185.43,N,N,Y,Mobile
5917,,6613,27/02/2025,,N,Y,Y,Desktop
5918,,911,27/02/2025,,N,Y,Y,Mobile
5919,101913,7575,27/02/2025,64.74,N,N,Y,Mobile
5920,,2925,27/02/2025,,N,Y,Y,Mobile
5921,,5908,27/02/2025,,N,Y,Y,Desktop
5922,101914,7114,27/02/2025,270.44,N,N,Y,Mobile
5923,101915,6339,27/02/2025,409.34,N,N,Y,Mobile
5924,101916,5297,27/02/2025,111.29,N,N,N,Desktop
5925,101917,5227,27/02/2025,442.37,N,N,Y,Tablet
5926,101918,6198,27/02/2025,330.5,N,N,Y,Mobile
5927,,1313,27/02/2025,,N,Y,Y,Mobile
5928,,5073,27/02/2025,,N,Y,N,Mobile
5929,,6208,27/02/2025,,N,Y,N,Mobile
5930,101919,143,27/02/2025,337.07,N,N,Y,Mobile
5931,,2838,27/02/2025,,N,Y,N,Desktop
5932,101920,200,27/02/2025,493.76,N,N,N,Desktop
5933,101921,6574,27/02/2025,490.79,N,N,N,Mobile
5934,101922,5767,27/02/2025,383.3,N,N,Y,Mobile
5935,,3311,27/02/2025,,N,Y,N,Mobile
5936,,274,27/02/2025,,N,Y,Y,Mobile
5937,101923,1974,27/02/2025,169.65,N,N,N,Mobile
5938,,6113,27/02/2025,,N,Y,Y,Desktop
5939,,5438,27/02/2025,,N,Y,Y,Tablet
5940,,322,27/02/2025,,N,Y,Y,Mobile
5941,,6300,27/02/2025,,N,Y,N,Mobile
5942,,6941,27/02/2025,,N,Y,N,Tablet
5943,,741,27/02/2025,,N,Y,Y,Mobile
5944,,2192,27/02/2025,,N,Y,Y,Mobile
5945,,7895,27/02/2025,,N,Y,Y,Mobile
5946,,543,27/02/2025,,N,Y,N,Mobile
5947,101924,638,27/02/2025,334.09,N,N,N,Desktop
5948,,5879,27/02/2025,,N,Y,Y,Mobile
5949,101925,4362,27/02/2025,29.72,N,N,N,Desktop
5950,,4453,27/02/2025,,N,Y,N,Mobile
5951,,5686,27/02/2025,,N,Y,N,Mobile
5952,,6214,27/02/2025,,N,Y,Y,Mobile
5953,,7516,27/02/2025,,N,Y,N,Mobile
5954,,3247,27/02/2025,,N,Y,N,Mobile
5955,,3361,27/02/2025,,N,Y,Y,Desktop
5956,,3084,27/02/2025,,N,Y,Y,Mobile
5957,,6512,27/02/2025,,N,Y,N,Mobile
5958,101926,5210,27/02/2025,195.85,N,N,N,Desktop
5959,101927,617,27/02/2025,214.96,N,N,N,Mobile
5960,,7756,27/02/2025,,N,Y,Y,Mobile
5961,,3492,27/02/2025,,N,Y,Y,Desktop
5962,101928,3535,27/02/2025,315.59,N,N,N,Mobile
5963,,7112,27/02/2025,,N,Y,Y,Desktop
5964,,1108,27/02/2025,,N,Y,Y,Mobile
5965,,2220,27/02/2025,,N,Y,Y,Desktop
5966,,6205,27/02/2025,,N,Y,Y,Desktop
5967,101929,7105,27/02/2025,249.38,N,N,N,Desktop
5968,,580,27/02/2025,,N,Y,N,Mobile
5969,101930,1800,27/02/2025,249.93,N,N,N,Mobile
5970,,7282,27/02/2025,,N,Y,Y,Mobile
5971,,3072,27/02/2025,,N,Y,Y,Desktop
5972,101931,2963,27/02/2025,398.79,N,N,Y,Mobile
5973,,3552,27/02/2025,,N,Y,N,Desktop
5974,,3931,27/02/2025,,N,Y,N,Mobile
5975,,3657,27/02/2025,,N,Y,Y,Mobile
5976,,4892,27/02/2025,,N,Y,Y,Mobile
5977,101932,2658,27/02/2025,162.46,N,N,N,Mobile
5978,,7908,27/02/2025,,N,Y,N,Desktop
5979,,1121,27/02/2025,,N,Y,Y,Mobile
5980,,5935,27/02/2025,,N,Y,N,Mobile
5981,101933,3141,27/02/2025,202.77,N,N,Y,Tablet
5982,,6177,27/02/2025,,N,Y,N,Desktop
5983,,4604,27/02/2025,,N,Y,N,Mobile
5984,,7497,27/02/2025,,N,Y,N,Mobile
5985,101934,6469,27/02/2025,438.43,N,N,Y,Desktop
5986,,42,27/02/2025,,N,Y,Y,Mobile
5987,,6136,27/02/2025,,N,Y,N,Mobile
5988,,3812,27/02/2025,,N,Y,Y,Mobile
5989,,7597,27/02/2025,,N,Y,N,Mobile
5990,101935,2824,27/02/2025,52.93,N,N,Y,Mobile
5991,101936,1284,27/02/2025,212.41,N,N,N,Mobile
5992,,736,27/02/2025,,N,Y,N,Mobile
5993,101937,7549,27/02/2025,70.82,N,N,Y,Mobile
5994,,6012,27/02/2025,,N,Y,Y,Desktop
5995,101938,1631,27/02/2025,469.07,N,N,N,Desktop
5996,,6749,27/02/2025,,N,Y,Y,Mobile
5997,101939,950,27/02/2025,28.02,N,N,Y,Tablet
5998,,7651,27/02/2025,,N,Y,Y,Mobile
5999,101940,3348,27/02/2025,354.4,N,N,N,Mobile
6000,,5035,27/02/2025,,N,Y,N,Mobile
6001,,1057,27/02/2025,,N,Y,N,Mobile
6002,101941,7800,27/02/2025,338.91,N,N,N,Desktop
6003,,6629,27/02/2025,,N,Y,Y,Mobile
6004,101942,1969,27/02/2025,480.63,N,N,N,Mobile
6005,101943,5697,27/02/2025,150.45,N,N,Y,Mobile
6006,101944,693,27/02/2025,410.54,N,N,Y,Mobile
6007,101945,4315,27/02/2025,353.9,N,N,N,Mobile
6008,,972,27/02/2025,,N,Y,N,Mobile
6009,,6052,27/02/2025,,N,Y,N,Desktop
6010,101946,5542,27/02/2025,238.38,N,N,N,Tablet
6011,101947,4927,27/02/2025,140.63,N,N,N,Tablet
6012,101948,796,27/02/2025,290.29,N,N,N,Mobile
6013,,6993,27/02/2025,,N,Y,Y,Desktop
6014,,1513,27/02/2025,,N,Y,Y,Mobile
6015,,7023,27/02/2025,,N,Y,Y,Desktop
6016,,6036,27/02/2025,,N,Y,Y,Mobile
6017,101949,2084,27/02/2025,36,N,N,Y,Mobile
6018,,3758,27/02/2025,,N,Y,Y,Mobile
6019,101950,7631,27/02/2025,250.95,Y,N,N,Mobile
6020,101951,3429,27/02/2025,98.54,N,N,N,Mobile
6021,,7548,27/02/2025,,N,Y,N,Mobile
6022,,4928,27/02/2025,,N,Y,Y,Desktop
6023,101952,1596,27/02/2025,348.88,N,N,N,Mobile
6024,,6745,27/02/2025,,N,Y,Y,Tablet
6025,101953,1089,27/02/2025,412.75,N,N,Y,Mobile
6026,,7531,27/02/2025,,N,Y,N,Mobile
6027,,405,27/02/2025,,N,Y,N,Desktop
6028,,6798,27/02/2025,,N,Y,Y,Desktop
6029,,1922,27/02/2025,,N,Y,N,Mobile
6030,101954,2390,27/02/2025,440.56,N,N,N,Mobile
6031,101955,7507,27/02/2025,205.5,N,N,N,Desktop
6032,101956,4790,27/02/2025,78.98,N,N,N,Mobile
6033,101957,2266,27/02/2025,285.05,N,N,Y,Mobile
6034,101958,5529,27/02/2025,359.05,N,N,Y,Mobile
6035,,5846,27/02/2025,,N,Y,N,Mobile
6036,101959,1978,27/02/2025,25.78,N,N,Y,Desktop
6037,,5216,27/02/2025,,N,Y,N,Mobile
6038,101960,6792,27/02/2025,133.67,N,N,N,Mobile
6039,101961,1829,27/02/2025,178.23,N,N,Y,Mobile
6040,,3015,27/02/2025,,N,Y,N,Desktop
6041,,1629,27/02/2025,,N,Y,N,Mobile
6042,,6590,27/02/2025,,N,Y,Y,Mobile
6043,101962,2288,27/02/2025,47.61,N,N,Y,Mobile
6044,101963,5268,27/02/2025,239.77,N,N,N,Mobile
6045,,2501,27/02/2025,,N,Y,N,Mobile
6046,101964,6768,27/02/2025,368.79,Y,N,N,Mobile
6047,,655,27/02/2025,,N,Y,N,Mobile
6048,101965,7140,27/02/2025,86.06,N,N,N,Mobile
6049,101966,70,27/02/2025,419.6,N,N,Y,Mobile
6050,,3964,27/02/2025,,N,Y,Y,Mobile
6051,,811,27/02/2025,,N,Y,N,Desktop
6052,,640,27/02/2025,,N,Y,Y,Mobile
6053,101967,6765,27/02/2025,315.33,Y,N,Y,Mobile
6054,,179,27/02/2025,,N,Y,N,Mobile
6055,,6278,27/02/2025,,N,Y,Y,Mobile
6056,101968,2779,27/02/2025,44.46,N,N,Y,Mobile
6057,101969,6215,27/02/2025,346.93,N,N,N,Desktop
6058,101970,6562,27/02/2025,36.15,N,N,N,Desktop
6059,,383,27/02/2025,,N,Y,N,Mobile
6060,,6697,27/02/2025,,N,Y,Y,Mobile
6061,101971,6311,27/02/2025,392.3,N,N,Y,Mobile
6062,101972,5824,27/02/2025,368.27,N,N,N,Mobile
6063,101973,4749,27/02/2025,360.03,N,N,Y,Desktop
6064,,320,27/02/2025,,N,Y,Y,Mobile
6065,101974,1855,27/02/2025,433.77,N,N,Y,Mobile
6066,,4629,27/02/2025,,N,Y,N,Mobile
6067,,359,27/02/2025,,N,Y,Y,Desktop
6068,101975,5267,27/02/2025,61.67,N,N,Y,Desktop
6069,,6374,27/02/2025,,N,Y,N,Mobile
6070,101976,7128,27/02/2025,366.45,Y,N,Y,Mobile
6071,,2898,27/02/2025,,N,Y,Y,Mobile
6072,101977,5167,27/02/2025,73.22,N,N,Y,Desktop
6073,,4136,27/02/2025,,N,Y,Y,Mobile
6074,101978,3085,27/02/2025,345.6,N,N,Y,Desktop
6075,,1705,27/02/2025,,N,Y,N,Mobile
6076,,521,27/02/2025,,N,Y,N,Mobile
6077,101979,3690,27/02/2025,443.68,N,N,Y,Mobile
6078,,7709,27/02/2025,,N,Y,N,Mobile
6079,101980,4629,27/02/2025,393.13,N,N,Y,Desktop
6080,101981,2938,27/02/2025,106.82,N,N,N,Desktop
6081,,5384,27/02/2025,,N,Y,Y,Mobile
6082,,2425,27/02/2025,,N,Y,N,Mobile
6083,,7598,27/02/2025,,N,Y,Y,Tablet
6084,101982,2377,27/02/2025,79.67,N,N,N,Mobile
6085,,122,27/02/2025,,N,Y,N,Mobile
6086,101983,491,27/02/2025,486.97,N,N,Y,Mobile
6087,,7422,27/02/2025,,N,Y,N,Mobile
6088,,277,27/02/2025,,N,Y,N,Mobile
6089,,1125,27/02/2025,,N,Y,N,Desktop
6090,,3659,27/02/2025,,N,Y,N,Mobile
6091,101984,752,27/02/2025,398.82,N,N,N,Mobile
6092,,137,27/02/2025,,N,Y,Y,Mobile
6093,,4975,27/02/2025,,N,Y,Y,Mobile
6094,,2818,27/02/2025,,N,Y,Y,Mobile
6095,,6390,27/02/2025,,N,Y,Y,Mobile
6096,,3475,27/02/2025,,N,Y,N,Mobile
6097,,343,27/02/2025,,N,Y,N,Mobile
6098,101985,6231,27/02/2025,68.54,N,N,Y,Desktop
6099,101986,1128,27/02/2025,41.35,N,N,Y,Mobile
6100,101987,251,27/02/2025,382.12,N,N,N,Mobile
6101,101988,3436,27/02/2025,184.9,N,N,Y,Mobile
6102,,3188,27/02/2025,,N,Y,Y,Mobile
6103,,948,28/02/2025,,N,Y,Y,Desktop
6104,,6732,28/02/2025,,N,Y,Y,Mobile
6105,101989,5977,28/02/2025,349.32,N,N,Y,Mobile
6106,101990,7856,28/02/2025,179.46,N,N,Y,Mobile
6107,101991,4833,28/02/2025,499.07,N,N,N,Mobile
6108,,6666,28/02/2025,,N,Y,N,Mobile
6109,,983,28/02/2025,,N,Y,Y,Mobile
6110,,3232,28/02/2025,,N,Y,N,Mobile
6111,101992,7802,28/02/2025,287.68,N,N,N,Mobile
6112,101993,5700,28/02/2025,341.68,N,N,Y,Mobile
6113,,7571,28/02/2025,,N,Y,Y,Mobile
6114,101994,580,28/02/2025,156.12,N,N,Y,Mobile
6115,101995,6901,28/02/2025,463.18,N,N,Y,Desktop
6116,101996,551,28/02/2025,364.55,N,N,N,Mobile
6117,,1111,28/02/2025,,N,Y,Y,Mobile
6118,,3314,28/02/2025,,N,Y,N,Mobile
6119,101997,6969,28/02/2025,93.23,Y,N,Y,Desktop
6120,101998,5022,28/02/2025,490.41,N,N,N,Mobile
6121,101999,3441,28/02/2025,431.42,N,N,Y,Mobile
6122,,7811,28/02/2025,,N,Y,Y,Mobile
6123,102000,5595,28/02/2025,28.81,Y,N,Y,Desktop
6124,102001,3108,28/02/2025,90.82,N,N,N,Mobile
6125,,1950,28/02/2025,,N,Y,Y,Mobile
6126,,2310,28/02/2025,,N,Y,N,Tablet
6127,,540,28/02/2025,,N,Y,Y,Mobile
6128,102002,7199,28/02/2025,436.33,N,N,N,Mobile
6129,102003,369,28/02/2025,169.16,N,N,Y,Mobile
6130,102004,2654,28/02/2025,400.67,N,N,Y,Mobile
6131,102005,5802,28/02/2025,200.82,N,N,Y,Mobile
6132,,822,28/02/2025,,N,Y,Y,Mobile
6133,,2580,28/02/2025,,N,Y,N,Mobile
6134,,1329,28/02/2025,,N,Y,N,Mobile
6135,102006,1,28/02/2025,387.79,N,N,N,Desktop
6136,102007,4276,28/02/2025,122.2,N,N,Y,Mobile
6137,102008,7012,28/02/2025,284.89,N,N,Y,Mobile
6138,,6910,28/02/2025,,N,Y,N,Mobile
6139,,3764,28/02/2025,,N,Y,N,Mobile
6140,102009,4117,28/02/2025,469.79,N,N,N,Mobile
6141,,7096,28/02/2025,,N,Y,N,Desktop
6142,102010,7372,28/02/2025,174.8,N,N,N,Mobile
6143,102011,3423,28/02/2025,106.18,N,N,Y,Mobile
6144,102012,5732,28/02/2025,74.06,N,N,Y,Desktop
6145,102013,4996,28/02/2025,195.35,N,N,N,Mobile
6146,,6655,28/02/2025,,N,Y,N,Mobile
6147,,1106,28/02/2025,,N,Y,Y,Mobile
6148,102014,3835,28/02/2025,68.44,N,N,N,Desktop
6149,,287,28/02/2025,,N,Y,Y,Mobile
6150,,7620,28/02/2025,,N,Y,Y,Mobile
6151,102015,6598,28/02/2025,209.35,N,N,N,Mobile
6152,102016,7681,28/02/2025,190.96,N,N,Y,Mobile
6153,102017,3760,28/02/2025,254.62,N,N,Y,Desktop
6154,102018,1412,28/02/2025,180.69,N,N,N,Desktop
6155,,1443,28/02/2025,,N,Y,Y,Mobile
6156,102019,1345,28/02/2025,498.07,N,N,Y,Desktop
6157,,4586,28/02/2025,,N,Y,Y,Desktop
6158,102020,2784,28/02/2025,146.31,N,N,N,Mobile
6159,,1993,28/02/2025,,N,Y,N,Mobile
6160,,3199,28/02/2025,,N,Y,N,Mobile
6161,102021,4385,28/02/2025,45.68,N,N,Y,Mobile
6162,102022,1316,28/02/2025,389.41,Y,N,N,Desktop
6163,,4334,28/02/2025,,N,Y,Y,Mobile
6164,102023,6444,28/02/2025,126,N,N,N,Mobile
6165,,6905,28/02/2025,,N,Y,Y,Mobile
6166,,730,28/02/2025,,N,Y,Y,Desktop
6167,102024,772,28/02/2025,490.71,N,N,N,Desktop
6168,102025,2690,28/02/2025,191.64,N,N,N,Desktop
6169,102026,4582,28/02/2025,170.2,N,N,N,Mobile
6170,102027,6759,28/02/2025,161.37,Y,N,N,Mobile
6171,,5764,28/02/2025,,N,Y,N,Mobile
6172,,4803,28/02/2025,,N,Y,N,Mobile
6173,,4112,28/02/2025,,N,Y,Y,Desktop
6174,102028,7237,28/02/2025,343.64,N,N,N,Mobile
6175,102029,3968,28/02/2025,372.36,N,N,N,Desktop
6176,,6715,28/02/2025,,N,Y,Y,Tablet
6177,,2621,28/02/2025,,N,Y,Y,Desktop
6178,102030,712,28/02/2025,96.34,N,N,Y,Mobile
6179,,3232,28/02/2025,,N,Y,Y,Desktop
6180,,4900,28/02/2025,,N,Y,N,Mobile
6181,102031,22,28/02/2025,125.02,N,N,N,Mobile
6182,,1936,28/02/2025,,N,Y,N,Mobile
6183,,287,28/02/2025,,N,Y,N,Desktop
6184,,4922,28/02/2025,,N,Y,N,Mobile
6185,102032,6781,28/02/2025,472.25,N,N,Y,Mobile
6186,102033,7843,28/02/2025,124.4,N,N,Y,Mobile
6187,,5180,28/02/2025,,N,Y,Y,Desktop
6188,,3725,28/02/2025,,N,Y,N,Mobile
6189,102034,576,28/02/2025,337.2,N,N,Y,Desktop
6190,102035,6424,28/02/2025,75.52,N,N,N,Mobile
6191,,1760,28/02/2025,,N,Y,Y,Desktop
6192,,508,28/02/2025,,N,Y,N,Mobile
6193,102036,3448,28/02/2025,186.32,Y,N,Y,Mobile
6194,,1407,28/02/2025,,N,Y,N,Mobile
6195,102037,5380,28/02/2025,452.6,N,N,N,Desktop
6196,,5438,28/02/2025,,N,Y,Y,Desktop
6197,,1541,28/02/2025,,N,Y,Y,Desktop
6198,102038,5942,28/02/2025,107.07,N,N,Y,Tablet
6199,,7060,28/02/2025,,N,Y,N,Mobile
6200,,5581,28/02/2025,,N,Y,N,Mobile
6201,102039,6824,28/02/2025,456.63,Y,N,Y,Mobile
6202,,1102,28/02/2025,,N,Y,N,Desktop
6203,,7201,28/02/2025,,N,Y,N,Tablet
6204,,1220,28/02/2025,,N,Y,N,Desktop
6205,,4769,28/02/2025,,N,Y,Y,Mobile
6206,,712,28/02/2025,,N,Y,N,Mobile
6207,,4144,28/02/2025,,N,Y,Y,Mobile
6208,102040,5140,28/02/2025,375.77,N,N,N,Mobile
6209,102041,4124,28/02/2025,113.94,Y,N,Y,Mobile
6210,,1926,28/02/2025,,N,Y,Y,Desktop
6211,102042,1173,28/02/2025,208.17,N,N,N,Mobile
6212,,574,28/02/2025,,N,Y,Y,Mobile
6213,,6828,28/02/2025,,N,Y,Y,Desktop
6214,,1474,28/02/2025,,N,Y,Y,Mobile
6215,,6474,28/02/2025,,N,Y,Y,Desktop
6216,,7317,28/02/2025,,N,Y,N,Mobile
6217,,3182,28/02/2025,,N,Y,Y,Mobile
6218,,3974,28/02/2025,,N,Y,N,Mobile
6219,102043,2842,28/02/2025,370.12,N,N,N,Tablet
6220,,324,28/02/2025,,N,Y,N,Desktop
6221,,7519,28/02/2025,,N,Y,N,Mobile
6222,,7203,28/02/2025,,N,Y,Y,Mobile
6223,,4211,28/02/2025,,N,Y,Y,Mobile
6224,102044,7368,28/02/2025,142.4,N,N,Y,Mobile
6225,,5596,28/02/2025,,N,Y,N,Desktop
6226,102045,3967,28/02/2025,22.79,N,N,N,Desktop
6227,,5486,28/02/2025,,N,Y,Y,Mobile
6228,,3773,28/02/2025,,N,Y,N,Mobile
6229,,1628,28/02/2025,,N,Y,N,Mobile
6230,,5267,28/02/2025,,N,Y,Y,Mobile
6231,,5549,28/02/2025,,N,Y,Y,Desktop
6232,,2484,28/02/2025,,N,Y,Y,Mobile
6233,102046,6198,28/02/2025,379.55,N,N,Y,Mobile
6234,,5846,28/02/2025,,N,Y,Y,Mobile
6235,102047,5787,28/02/2025,352.69,N,N,Y,Desktop
6236,,538,28/02/2025,,N,Y,Y,Mobile
6237,,7428,28/02/2025,,N,Y,Y,Mobile
6238,,7704,28/02/2025,,N,Y,N,Desktop
6239,,6132,28/02/2025,,N,Y,N,Mobile
6240,,2627,28/02/2025,,N,Y,Y,Mobile
6241,,1819,28/02/2025,,N,Y,N,Mobile
6242,,1769,28/02/2025,,N,Y,Y,Desktop
6243,,207,28/02/2025,,N,Y,Y,Desktop
6244,,6381,28/02/2025,,N,Y,N,Mobile
6245,102048,5993,28/02/2025,270.12,N,N,Y,Mobile
6246,,6836,28/02/2025,,N,Y,N,Mobile
6247,102049,7027,28/02/2025,244.85,N,N,N,Mobile
6248,102050,3822,28/02/2025,223.9,N,N,N,Mobile
6249,102051,5084,28/02/2025,321.09,N,N,Y,Mobile
6250,,556,28/02/2025,,N,Y,Y,Tablet
6251,102052,5021,28/02/2025,48.39,N,N,N,Mobile
6252,,4787,28/02/2025,,N,Y,Y,Desktop
6253,,204,28/02/2025,,N,Y,N,Mobile
6254,,5737,28/02/2025,,N,Y,N,Desktop
6255,,4599,28/02/2025,,N,Y,Y,Desktop
6256,,3706,28/02/2025,,N,Y,Y,Tablet
6257,,2725,28/02/2025,,N,Y,Y,Mobile
6258,,7474,28/02/2025,,N,Y,Y,Desktop
6259,,2551,28/02/2025,,N,Y,Y,Desktop
6260,,3744,28/02/2025,,N,Y,N,Mobile
6261,102053,5202,28/02/2025,232.14,N,N,N,Desktop
6262,102054,3136,28/02/2025,401.96,N,N,N,Mobile
6263,,4147,28/02/2025,,N,Y,Y,Mobile
6264,,4129,28/02/2025,,N,Y,Y,Mobile
6265,102055,4984,28/02/2025,120.77,N,N,Y,Mobile
6266,,29,28/02/2025,,N,Y,N,Mobile
6267,102056,5270,28/02/2025,186.52,Y,N,N,Desktop
6268,,2708,28/02/2025,,N,Y,N,Mobile
6269,,4328,28/02/2025,,N,Y,N,Mobile
6270,102057,5998,28/02/2025,304.93,N,N,Y,Mobile
6271,102058,5630,28/02/2025,493.03,N,N,Y,Mobile
6272,102059,6935,28/02/2025,75.93,N,N,N,Mobile
6273,102060,433,28/02/2025,136.51,N,N,N,Desktop
6274,,5104,28/02/2025,,N,Y,N,Mobile
6275,,712,28/02/2025,,N,Y,Y,Mobile
6276,102061,201,28/02/2025,465,N,N,Y,Mobile
6277,102062,1242,28/02/2025,459.25,N,N,Y,Mobile
6278,102063,6610,28/02/2025,389.24,N,N,Y,Desktop
6279,,3670,28/02/2025,,N,Y,N,Mobile
6280,,4624,28/02/2025,,N,Y,Y,Desktop
6281,,4494,28/02/2025,,N,Y,Y,Desktop
6282,102064,6841,28/02/2025,247.55,N,N,N,Desktop
6283,,1492,28/02/2025,,N,Y,N,Mobile
6284,,7799,28/02/2025,,N,Y,N,Desktop
6285,102065,7843,28/02/2025,23.12,N,N,Y,Mobile
6286,102066,4459,28/02/2025,221.14,N,N,N,Mobile
6287,,871,28/02/2025,,N,Y,N,Mobile
6288,102067,3559,28/02/2025,484.79,N,N,Y,Mobile
6289,,5179,28/02/2025,,N,Y,Y,Mobile
6290,,3985,28/02/2025,,N,Y,N,Desktop
6291,,2978,28/02/2025,,N,Y,Y,Desktop
6292,102068,725,28/02/2025,362.78,N,N,Y,Desktop
6293,,376,28/02/2025,,N,Y,Y,Desktop
6294,,4491,28/02/2025,,N,Y,N,Desktop
6295,,3436,28/02/2025,,N,Y,Y,Desktop
6296,,3358,28/02/2025,,N,Y,Y,Desktop
6297,,832,28/02/2025,,N,Y,Y,Mobile
6298,,462,28/02/2025,,N,Y,N,Mobile
6299,,7638,28/02/2025,,N,Y,N,Mobile
6300,102069,2984,28/02/2025,151.94,N,N,N,Mobile
6301,102070,7419,28/02/2025,163.98,N,N,N,Mobile
6302,,1483,28/02/2025,,N,Y,N,Desktop
6303,102071,643,28/02/2025,318.4,Y,N,N,Mobile
6304,,5171,28/02/2025,,N,Y,N,Mobile
6305,,985,28/02/2025,,N,Y,N,Mobile
6306,,1564,28/02/2025,,N,Y,Y,Desktop
6307,102072,2578,28/02/2025,140.31,N,N,Y,Desktop
6308,,608,28/02/2025,,N,Y,Y,Mobile
6309,102073,6157,28/02/2025,132.83,N,N,N,Desktop
6310,,7172,28/02/2025,,N,Y,Y,Desktop
6311,102074,3257,28/02/2025,312.87,N,N,N,Desktop
6312,,4124,28/02/2025,,N,Y,Y,Desktop
6313,102075,7888,28/02/2025,459.07,N,N,N,Mobile
6314,102076,5585,28/02/2025,27.28,N,N,N,Desktop
6315,,3595,28/02/2025,,N,Y,Y,Mobile
6316,,6493,28/02/2025,,N,Y,N,Tablet
6317,,1221,28/02/2025,,N,Y,Y,Mobile
6318,,6961,28/02/2025,,N,Y,Y,Mobile
6319,102077,789,28/02/2025,216.83,Y,N,Y,Mobile
6320,,6962,28/02/2025,,N,Y,Y,Mobile
6321,,6418,28/02/2025,,N,Y,N,Mobile
6322,,2393,28/02/2025,,N,Y,N,Mobile
6323,,6523,28/02/2025,,N,Y,Y,Mobile
6324,102078,2400,28/02/2025,481.08,N,N,Y,Mobile
6325,,227,28/02/2025,,N,Y,N,Mobile
6326,102079,4205,28/02/2025,209.96,N,N,N,Mobile
6327,,6535,28/02/2025,,N,Y,Y,Mobile
6328,,28,28/02/2025,,N,Y,Y,Mobile
6329,,7447,28/02/2025,,N,Y,Y,Mobile
6330,,5446,28/02/2025,,N,Y,N,Mobile
6331,102080,5345,28/02/2025,252.81,N,N,N,Mobile
6332,102081,2528,28/02/2025,249.73,N,N,Y,Mobile
6333,,2907,28/02/2025,,N,Y,Y,Desktop
6334,102082,5536,28/02/2025,352.43,N,N,N,Mobile
6335,,535,28/02/2025,,N,Y,Y,Mobile
6336,,7337,28/02/2025,,N,Y,N,Mobile
6337,,4760,28/02/2025,,N,Y,Y,Mobile
6338,,1007,28/02/2025,,N,Y,N,Mobile
6339,102083,7117,28/02/2025,47.08,N,N,N,Mobile
6340,,1077,28/02/2025,,N,Y,Y,Mobile
6341,102084,4517,28/02/2025,174.88,N,N,N,Mobile
6342,,4021,28/02/2025,,N,Y,Y,Mobile
6343,,3691,28/02/2025,,N,Y,N,Desktop
6344,,4625,28/02/2025,,N,Y,N,Mobile
6345,102085,4121,28/02/2025,434.39,N,N,N,Mobile
6346,102086,4440,28/02/2025,41.48,N,N,N,Mobile
6347,102087,5035,28/02/2025,457.74,N,N,Y,Mobile
6348,102088,3922,28/02/2025,285.76,N,N,N,Mobile
6349,102089,7629,28/02/2025,433.56,N,N,N,Mobile
6350,102090,1717,28/02/2025,71.53,N,N,N,Mobile
6351,,377,28/02/2025,,N,Y,Y,Mobile
6352,,4933,28/02/2025,,N,Y,N,Desktop
6353,,4294,28/02/2025,,N,Y,N,Mobile
6354,102091,5329,28/02/2025,410.33,N,N,N,Mobile
6355,102092,4677,28/02/2025,363.6,N,N,Y,Desktop
6356,102093,2425,28/02/2025,346.79,N,N,Y,Mobile
6357,,6563,28/02/2025,,N,Y,N,Mobile
6358,102094,4086,28/02/2025,415.68,N,N,N,Desktop
6359,,5421,28/02/2025,,N,Y,Y,Mobile
6360,,7699,28/02/2025,,N,Y,N,Mobile
6361,,4494,28/02/2025,,N,Y,Y,Desktop
6362,,1325,28/02/2025,,N,Y,Y,Desktop
6363,,4863,28/02/2025,,N,Y,Y,Tablet
6364,102095,7922,28/02/2025,203.07,N,N,Y,Mobile
6365,,4506,28/02/2025,,N,Y,N,Mobile
6366,102096,115,28/02/2025,78.92,N,N,Y,Mobile
6367,,5195,28/02/2025,,N,Y,Y,Mobile
6368,,3990,28/02/2025,,N,Y,N,Mobile
6369,,1944,28/02/2025,,N,Y,Y,Mobile
6370,,3395,28/02/2025,,N,Y,N,Mobile
6371,,2327,28/02/2025,,N,Y,Y,Mobile
6372,102097,2079,28/02/2025,416.95,N,N,Y,Mobile
6373,,4769,28/02/2025,,N,Y,N,Mobile
